lk_0012_number_016|to say so and yes I would like to verify the billing name shipping address and GST number which I got from the internet and also the contact details and the person's name
lk_0012_number_017|whom I am contacting. Okay, so let's please share the building name, the shipping address, the GST number and contact person details. Once I receive the details, I'll prepare the quotation and send it to you.
lk_0012_number_018|as soon as possible, that's good. Okay, so let's get going, where were we? Yes, we were at the email ID.
lk_0012_number_019|And yes, long-natured paragraphs, yes.
lk_0013_paragraph_001|okay so now the turn is for longer natural paragraphs so basically this is like the explanation part which consumes a lot of time on calls
lk_0013_paragraph_002|Let's get going. Let me explain this simply if you need a display for a boardroom.
lk_0013_paragraph_003|The main things to consider are screen size, brightness,
lk_0013_paragraph_004|connectivity and how many hours the display will run each day basically how many hours you meet
lk_0013_paragraph_005|and you sit for meeting and don't work for a small meeting room a 55 inch or 65 inch screen maybe enough
lk_0013_paragraph_006|For a larger conference room you may need 75 inch or 85 inch depending on the viewing distance
lk_0013_paragraph_007|of a signage, the requirement is different.
lk_0013_paragraph_008|The display may have to run for 10 to 16 hours a day, sometimes even longer. In that case, commercial displays are better than normal televisions, because they are designed for longer use, better heat handling and business environment.
lk_0013_paragraph_009|business environment, business environments, business environments.
lk_0013_paragraph_010|I'm not saying you must buy the most expensive model. I'm saying we should choose the right model for the right usage.
lk_0013_paragraph_011|In that way, you do not overspend and you also do not face problems neater.
lk_0013_paragraph_012|and you are covered in our warranty plans.
lk_0013_paragraph_013|let's move on to some conversational sales which we usually do okay so hello everyone hello sir
lk_0013_paragraph_014|Hello, so this is Aswini.
lk_0013_paragraph_015|Hello, so this is Aswini and I spoke with you last week regarding Samsung display requirements I just wanted to check whether you've had a chance to look at the details I shared with you on WhatsApp
lk_0013_paragraph_016|or on email so if not there's no hurry so I'm following up so that I do not miss your requirements
lk_0013_paragraph_017|So, is the requirement still open from your end or has it been postponed or it has been fulfilled by some other vendor?
lk_0013_paragraph_018|Do let me know, it gives me a clarity for the month's target and focus on potential customers.
lk_0013_paragraph_019|If it is postponed I can follow up next month, no worries at all and if you need advice quotation I can prepare it by
lk_0013_paragraph_020|Today hopefully by the end of the day
lk_0013_paragraph_021|If the price is the concern, please let me know the target budget. I'll check what best can be done and We can assure you
lk_0013_paragraph_022|We'll do our best. Thank you very much and I'll wait for your confirmation Have a good day. Peace out. So
lk_0014_tamil_paragraph_001|சிம்பிளாகச் சொல்லுகிறேன் ஐயா. சிம்பிளாக எக்ஸ்பிளைன் செய்கிறேன் உங்களுக்கு.
lk_0014_tamil_paragraph_002|பொருளுக்கு டீடைல்ஸ் எல்லாம் பார்த்துக்கொள்ள வேண்டும். வணக்கம், நீங்கள் கவலைப்படாமல் சொல்லுங்கள்.
lk_0014_tamil_paragraph_003|நாங்கள் ஒரு டிவி ரெகமெண்ட் செய்கிறோம். உங்களுக்கு முடிந்தால், உங்களுடைய மீட்டிங் ரூமிற்கு 55 இன்ச் அல்லது 65 இன்ச், இதுவே போதும்.
lk_0014_tamil_paragraph_004|நீங்கள் பெரிய கான்பரன்ஸ் ஹாலில் மாற்றிக் கொள்ளலாம்.
lk_0014_tamil_paragraph_005|சைனேஜ் உங்களுக்குத் தேவை என்றால் சொல்லுங்கள். டிவியை விட அது மிகவும் வித்தியாசம். மிக நீண்ட நேரம் நீங்கள் அந்த டிஸ்ப்ளேவைப் பார்க்கலாம், 8 மணியிலிருந்து 10 மணி நேரம் வரைக்கும்.
lk_0014_tamil_paragraph_006|இது கமர்ஷியல் டிஸ்ப்ளே. இது யூஸ் பண்ணினால் ரிலையபிலிட்டி பெட்டராக இருக்கும். நான் காஸ்ட்லி மாடல் தான் வாங்க வேண்டும் என்று சொல்லவில்லை.
lk_0014_tamil_paragraph_007|யூசேஜிற்கு ஏற்ற கரெக்ட் மாடல் யூஸ் பண்ணச் சொல்கிறேன்.
lk_0014_tamil_paragraph_008|அப்படிப் பண்ணினால் பட்ஜெட் வேஸ்ட் ஆகாது, உங்கள் காசு வீணாகப் போகாது. எதிர்காலத்தில் பிரச்சினைகளும் கம்மியாக இருக்கும்.
lk_0014_tamil_paragraph_009|அதைத்தான் கூறுகிறேன், வேறு ஏதாவது டீடைல்ஸ் உங்களுக்கு வேண்டும் என்றால் கேளுங்கள். வாழ்க வளமுடன்.
lk_0015_hindi_purchase_001|अच्छा, तो परचेज़ डिसीजन कौन हैंडल करता है?
lk_0015_hindi_purchase_002|और यह आईटी टीम अलग है या एडमिन टीम की ही रिक्वायरमेंट देखती है? मेरा कहने का मतलब है, आईटी टीम की कोई ज़रूरत होगी, कोई मॉनिटर चाहिए होगा, कोई पीसी बनवाना चाहिए होगा—
lk_0015_hindi_purchase_003|ये सब जो ज़रूरतें हैं, वो आप खुद से देखते हैं?
lk_0015_hindi_purchase_004|या अपनी ज़रूरत किसी और को शेयर करते हैं? या यह चीज़ अपनी खुद लिस्ट बना के देते हैं कि यह-यह चीज़ की ज़रूरत है और यह-यह चीज़ हमें चाहिए?
lk_0015_hindi_purchase_005|तो ये एडमिन को देते हैं? क्या आईटी टीम अपने से ही कुछ संभाल लेती है? उनके मैनेजर होंगे, या उनके कोई रिप्रेजेंटेटिव होंगे, अगर उनसे बात करने का मौका मिल जाए, तो प्रसन्नता होगी।
lk_0015_hindi_purchase_006|मैं सिर्फ, मैं सिर्फ डिटेल शेयर करना चाहता हूँ, ताकि जब भी रिक्वायरमेंट आए, तो आपके पास जानकारी हो।
lk_0015_hindi_purchase_007|आपको तुरंत सेवाएँ मिलेंगी, आपको नई-नवेली टीवी मिलेगी।
lk_0015_hindi_purchase_008|आपको, आपको अपनी कंपनी के बारे में प्रचार करना हो—
lk_0015_hindi_purchase_009|तो आप हमें... हमें जो सही जगह होगी।
lk_0015_hindi_purchase_010|अगर आपकी स्क्रीन बहुत ज़्यादा घंटों तक चलती है, आप डिस्प्ले चलाते हो, तो कमर्शियल डिस्प्ले बेसिकली लीजिए।
lk_0015_hindi_purchase_011|जैसे कि समझिए कि रिसेप्शन के पीछे आपकी कोई कमर्शियल स्क्रीन चलती हो जिसमें आप अपने—
lk_0015_hindi_purchase_012|चीज़ों के बारे में, अपने प्रोडक्ट्स, अपने सॉफ्टवेयर के बारे में और ज़्यादा, और ज़्यादा विस्तार से बताना चाहते हैं।
lk_0015_hindi_purchase_013|चित्रण करना चाहते हैं। बेसिकली बोलना तो हर कोई बोलता है, लेकिन हर कोई सुन नहीं पाता है, क्योंकि आजकल आदत हो गई है कि तीस सेकंड से ज़्यादा लोग टिकते नहीं हैं।
lk_0015_hindi_purchase_014|तो ये कुछ कठिनाइयाँ हैं, इसमें हम आपकी सहायता करेंगे, मदद करेंगे कि ये कठिनाइयाँ आप ज़रूर पार करेंगे। चलिए, शुक्रिया।
lk_0016_start_001|I hope it is working. So let's get started. So now the thing is I need to make this more practical and more usable. So now I'm doing a recording script for some voice cloning process and text-to-speech work.
lk_0016_start_002|So the cool is like to record a very clean a very expressive and single speaker audio voice cloning text-to-speech and possibly some fine tuning models
lk_0016_start_003|So, I am recording this as a separate file, not a long file, using the same mic, using on the same room and setting in the same position for...
lk_0016_start_004|nearly more than 700 trees if I'm not wrong and obviously the distance will be the same because it's Jabra
lk_0016_start_005|I believe the headphone is Jabra BIZ2300 USB MS microphone.
lk_0016_start_006|so well it is advised the best format would be WAV it would be mono would be great and the frequency should be around 44.1 kilohertz or 48 kilohertz
lk_0016_start_007|and the bitrate will be around 16 bits or 24 bits in memory.
lk_0016_start_008|And some of the high-quality acceptable recording format would be M4A I believe that is
lk_0016_start_009|are recorded from phones, mobile phones and also some high-quality mp3 players are also acceptable. These are not advised.
lk_0016_start_010|Not recommended, but these are acceptable later. We can convert these things and The things which we need to be avoided are like some voice notes from any communication channels like WhatsApp
lk_0016_start_011|Like Delegram or any other thing any screen recording voice or some low-bit trade MPG audio formats
lk_0016_start_012|and audio recorded with a lot of disturbance a lot of noise such as fans running in the background traffic honking
lk_0016_start_013|echoes of your own voice maybe because of the room is so small and some music running in the background you might be at a party
lk_0016_start_014|and also doing some work multitasking is just not a great thing to do so the recording
lk_0016_start_015|only gives us m4a use it and we'll convert it to mwap later
lk_0016_start_016|So the clean recording matters more than what rubbish you speak. It really doesn't matter So yeah, here the challenges are you need to be natural
lk_0016_start_017|You need to be small pause I mean small pause you need to speak in your random and your
lk_0016_start_018|Own language at your own speed you need to be really calm the questions need to be really clear and You need to emphasize
lk_0016_start_019|everything politely and have concerns where concerns are shown and you need to confident the voice needs to be really confident because you're going to pitch some exciting features
lk_0016_start_020|So you need to be exceptionally confident on your talk and a smile is always
lk_0016_start_021|looks exemplary and things which I need to avoid these are critically essential.
lk_0016_start_022|You don't need to act too much. That's not necessary. And...
lk_0016_start_023|This is just a recording. There's no need to shout. I don't need to talk too slow or whisper around.
lk_0016_start_024|and I mean fake a lot of drama in your in your surroundings and make a lot of buzz that that's not gonna work
lk_0016_start_025|the monotone reading will also not make you a I mean do any help to your job and don't just rush it
lk_0016_start_026|just just be in peace when you are set you need to be warm
lk_0016_start_027|actually smile slightly while speaking when it says concerned you need to be a little slow down
lk_0016_start_028|Normally a paste and it says clear split cleanly and evenly and what do you mean by evenly?
lk_0016_start_029|Which I don't have any idea about it, but whatever. Let's just go ahead so the plan for the session is We need roughly around 25 minutes of English voice recording
lk_0016_start_030|Around 15 minutes each of Tamil and Hindi voice recording
lk_0016_start_031|some fun poach puri recordings for around 10-15 minutes will be great and
lk_0016_start_032|some mix a mix of English and English and Some other rich which I don't have any idea about
lk_0016_start_033|That would make a real sense. And...
lk_0016_start_034|don't record in bulk at around 70, 80, 90, an hour or so, take pause, take a deep breath, record in different languages so that
lk_0016_start_035|The job keeps you excited and yeah, before going for it, just start fresh.
lk_0016_start_036|Don't sleep don't eat and sleep. Yeah, these are the essentials So, yeah, let's get going
lk_0016_start_037|So hello, good morning. I hope you're doing well today. This is Luke and I'm calling you from Yexis electronics. Hope you are doing well
lk_0016_start_038|We are regional distributors for Samsung products including commercial displays, signage boards, video walls, monitors, televisions and some air-conditioner solutions. We have all our commercial stuff which
lk_0016_start_039|are used by businesses, the HVAC systems and what not, we sell everything.
lk_0017_hindi_starting_001|उम्मीद करता हूँ कि आप कुशल मंगल होंगे। नमस्कार, आप कैसे हैं?
lk_0018_variation_001|Okay, okay, so as I said for simple viewing a normal television may be enough, but if you're looking
lk_0018_variation_002|I would suggest you the right model based on the room size viewing distance and the budget. We'd love to send you a few options on your whatsapp.
lk_0018_variation_003|If you if you're fine sharing a few details like your whatsapp number
lk_0018_variation_004|So that we can give you some options. Do have a look at it, discuss with the team and do let us know.
lk_0018_variation_005|We will go ahead if you are interested in negotiations and also in quotations to get the deal done.
lk_0018_variation_006|Okay, so that's a good deal. Oh, I see
lk_0018_variation_007|I do not know that. Oh, I understand. In that case, we should not rush the decision.
lk_0018_variation_008|Let me check. Let me check the requirement properly and then suggest the right product.
lk_0018_variation_009|For that, I would like a person from us or from our team to visit you personally at your office place or wherever you are trying to install it, install the products. So, to give you a personalized design.
lk_0018_variation_010|decision, the personalized product recommendation, according to our knowledge and our understanding in the industry, our understanding in the industry, okay, so that's clean.
lk_0018_variation_011|Oh, no worries. No worries. We'll wait until you are ready. There's no hurry. We'll wait
lk_0018_variation_012|I would not recommend that model for heavy commercial purpose because it is for home use and in homes we mostly
lk_0018_variation_013|use our televisions roughly four to five hours at peak times in the night, at prime times in the night, to have a...
lk_0018_variation_014|Prime to have a go at our prime ministers, so let's not get political there
lk_0018_variation_015|but that's fine. It may work for a short time but it may not be reliable for a long run because it's a commercial TV
lk_0018_variation_016|not it's a
lk_0018_variation_017|Personal use TV. It's a TV which we use for our personal use for home purpose and not a commercial
lk_0018_variation_018|commercial viable display because commercial displays are easily run for around 8 to 10 hours because they need to
lk_0018_variation_019|We need to sell our products as well, so that's essential.
lk_0018_variation_020|If you can share the approximate size of the room, because keep in mind size of the room is really essential to suggest the right scene size.
lk_0018_variation_021|You do not have to decide immediately. That's okay. You don't need to decide immediately take your time
lk_0018_variation_022|I'll send you the details by any chance, if you...
lk_0018_variation_023|If you are comfortable, I can share you some details and reviews, and you can review them cross-verify whenever you are free.
